ID,Job Code,DeptID,Descr,Degree Level,Hrly Rate,FTE,CREDIT_HRS_TOTAL,Fees,Matric,Weekly Rate,Biweekly Rate,Yearly Rate,Degree Level Coded,Min.Hrly.Rate.Diff.Fixed,Min.Yearly.Rate.Adjusted,Min.Hrly.Yearly.Rate.Diff,Zero.If.Below.Min.Yearly.Rate,Prop.Diff.To.Min.Yearly.Rate,Zero.If.LE.1.Percent.Prop
105835,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132755,0.5,9,1648.64,14243.76,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
105943,9184,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.132755,0.5,9,633.34,3301.2,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
106047,9184,0-2103-000,Industrial & Mgmt System Eng,Doctor of Philosophy,20.132755,0.5,12,1086.76,9495.84,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
106051,9184,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132755,0.5,9,824.32,7121.88,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
106067,9182,0-2103-000,Industrial & Mgmt System Eng,Doctor of Philosophy,20.132755,0.5,12,1086.76,9495.84,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
106100,9184,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.132755,0.5,9,824.32,7121.88,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
106609,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132755,0.5,9,824.32,7121.88,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
108040,9184,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.132755,0.5,9,,,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
108413,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132755,0.5,9,,,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
110805,9182,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.132755,0.5,9,,,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
112848,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132755,0.5,9,,,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
105915,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.132756,0.5,14,1261.72,11078.48,402.66,805.31,15703.55,Doctoral,14.3,11155,4548.55,1,40.80%,1
49179,9184,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.5,2,169.52,733.6,402.66,805.32,15703.75,Doctoral,14.3,11155,4548.75,1,40.80%,1
99428,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,20.13301,0.5,9,824.32,7121.88,402.66,805.32,15703.75,Doctoral,14.3,11155,4548.75,1,40.80%,1
101917,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.5,9,924.32,7121.88,402.66,805.32,15703.75,Doctoral,14.3,11155,4548.75,1,40.80%,1
103968,9184,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.5,9,854.32,7121.88,402.66,805.32,15703.75,Doctoral,14.3,11155,4548.75,1,40.80%,1
104182,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.5,9,630.34,3304.2,402.66,805.32,15703.75,Doctoral,14.3,11155,4548.75,1,40.80%,1
105735,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.13301,0.5,9,1266.68,6602.4,402.66,805.32,15703.75,Doctoral,14.3,11155,4548.75,1,40.80%,1
112372,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.133333,0.5,9,,,402.67,805.33,15704,Doctoral,14.3,11155,4549,1,40.80%,1
105904,9182,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.134005,0.5,9,1642.64,14249.76,402.68,805.36,15704.52,Doctoral,14.3,11155,4549.52,1,40.80%,1
106359,9182,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.134005,0.5,12,1086.76,9495.84,402.68,805.36,15704.52,Doctoral,14.3,11155,4549.52,1,40.80%,1
106361,9182,0-2105-000,Mechanical Engineering,Doctor of Philosophy,20.134005,0.5,9,824.32,7121.88,402.68,805.36,15704.52,Doctoral,14.3,11155,4549.52,1,40.80%,1
93020,9182,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,20.15,0.5,9,824.32,7121.88,403,806,15717,Doctoral,14.3,11155,4562,1,40.90%,1
93618,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.231505,0.5,9,824.32,7121.88,404.63,809.26,15780.57,Doctoral,14.3,11155,4625.57,1,41.50%,1
105991,9550,0-1249-000,Mathematics & Statistics,Doctor of Philosophy,20.233333,0.5,9,782.53,6263.52,404.67,809.33,15782,Doctoral,14.3,11155,4627,1,41.50%,1
100415,9184,0-1221-000,Criminology,Doctor of Philosophy,20.25641,0.5,9,809.65,7121.88,405.13,810.26,15800,Doctoral,14.3,11155,4645,1,41.60%,1
85177,9181,0-1253-000,Physics,Doctor of Philosophy,20.342,0.5,12,812.56,4401.6,406.84,813.68,15866.76,Doctoral,14.3,11155,4711.76,1,42.20%,1
88509,9181,0-1253-000,Physics,Doctor of Philosophy,20.342,0.5,12,1067.2,9495.84,406.84,813.68,15866.76,Doctoral,14.3,11155,4711.76,1,42.20%,1
92669,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,20.408163,0.5,9,824.32,7121.88,408.16,816.33,15918.37,Doctoral,14.3,11155,4763.37,1,42.70%,1
80052,9182,0-6408-000,Department of Global Health,Doctor of Philosophy,20.47875,0.5,9,900.65,7130.88,409.58,819.15,15973.43,Doctoral,14.3,11155,4818.43,1,43.20%,1
80475,9183,0-1249-000,Mathematics & Statistics,Doctor of Philosophy,20.487179,0.5,12,1067.2,9495.84,409.74,819.49,15980,Doctoral,14.3,11155,4825,1,43.30%,1
112823,9550,0-1249-000,Mathematics & Statistics,Doctor of Philosophy,20.702256,0.5,9,,,414.05,828.09,16147.76,Doctoral,14.3,11155,4992.76,1,44.80%,1
24137,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.72875,0.5,9,733.34,3301.2,414.58,829.15,16168.43,Doctoral,14.3,11155,5013.43,1,44.90%,1
93051,9183,0-1249-000,Mathematics & Statistics,Doctor of Philosophy,20.751282,0.5,9,809.65,7121.88,415.03,830.05,16186,Doctoral,14.3,11155,5031,1,45.10%,1
89979,9184,0-1221-000,Criminology,Doctor of Philosophy,20.769231,0.5,10,683.3,3668,415.38,830.77,16200,Doctoral,14.3,11155,5045,1,45.20%,1
85126,9183,0-1223-000,English,Doctor of Philosophy,20.790816,0.5,9,809.65,7121.88,415.82,831.63,16216.84,Doctoral,14.3,11155,5061.84,1,45.40%,1
106625,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,20.90199,0.5,12,1151.76,9495.84,418.04,836.08,16303.55,Doctoral,14.3,11155,5148.55,1,46.20%,1
106026,9185,0-1741-000,Suncoast Area Tchr Trng,Doctor of Philosophy,20.92,0.5,9,809.65,7121.88,418.4,836.8,16317.6,Doctoral,14.3,11155,5162.6,1,46.30%,1
93131,9183,0-1249-000,Mathematics & Statistics,Doctor of Philosophy,20.965385,0.5,9,809.65,7121.88,419.31,838.62,16353,Doctoral,14.3,11155,5198,1,46.60%,1
113112,9550,0-1231-000,Government & International Aff,Doctor of Philosophy,20.989244,0.5,9,,,419.78,839.57,16371.61,Doctoral,14.3,11155,5216.61,1,46.80%,1
99565,9182,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,21,0.5,9,824.32,7121.88,420,840,16380,Doctoral,14.3,11155,5225,1,46.80%,1
105724,9182,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,21,0.5,9,824.32,7121.88,420,840,16380,Doctoral,14.3,11155,5225,1,46.80%,1
106058,9182,0-2108-000,Computer Science & Engineering,Doctor of Philosophy,21,0.5,9,824.32,7121.88,420,840,16380,Doctoral,14.3,11155,5225,1,46.80%,1
112745,9182,0-2106-000,Electrical Engr,Doctor of Philosophy,21,0.5,9,,,420,840,16380,Doctoral,14.3,11155,5225,1,46.80%,1
99234,9182,0-5820-002,Mental Health Law & Policy/C&G,Doctor of Philosophy,21.040995,0.5,9,809.65,7121.88,420.82,841.64,16411.98,Doctoral,14.3,11155,5256.98,1,47.10%,1
30540,9182,0-2104-000,Civil & Environmental Eng,Doctor of Philosophy,21.072755,0.5,9,824.32,7121.88,421.46,842.91,16436.75,Doctoral,14.3,11155,5281.75,1,47.30%,1
111863,9184,0-1251-000,Philosophy,Doctor of Philosophy,21.474359,0.5,9,,,429.49,858.97,16750,Doctoral,14.3,11155,5595,1,50.20%,1
95474,9183,0-1249-000,Mathematics & Statistics,Doctor of Philosophy,21.476923,0.5,9,809.65,7121.88,429.54,859.08,16752,Doctoral,14.3,11155,5597,1,50.20%,1
83911,9181,0-2620-000,Office for Undergrad Research,Doctor of Philosophy,21.5,0.5,9,618.67,3301.2,430,860,16770,Doctoral,14.3,11155,5615,1,50.30%,1
69961,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,618.67,3301.2,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
78128,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,809.65,7121.88,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
80983,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,2,166.26,733.6,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
85106,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,809.65,7121.88,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
91775,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,718.67,3301.2,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
93875,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,,,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
95779,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,809.65,7121.88,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
101512,9181,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,618.67,3301.2,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
107802,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,,,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
108591,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,,,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
111322,9182,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,,,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
112277,9182,0-1213-000,Chemistry,Doctor of Philosophy,21.522959,0.5,9,,,430.46,860.92,16787.91,Doctoral,14.3,11155,5632.91,1,50.50%,1
73928,9183,0-1229-000,School of Aging Studies,Doctor of Philosophy,21.55148,0.5,9,618.67,3301.2,431.03,862.06,16810.15,Doctoral,14.3,11155,5655.15,1,50.70%,1
84893,9183,0-1229-000,School of Aging Studies,Doctor of Philosophy,21.551505,0.5,9,618.67,3301.2,431.03,862.06,16810.17,Doctoral,14.3,11155,5655.17,1,50.70%,1
82048,9183,0-1229-000,School of Aging Studies,Doctor of Philosophy,21.551724,0.5,9,809.65,7121.88,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
86382,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
89469,9183,0-1229-000,School of Aging Studies,Doctor of Philosophy,21.551724,0.5,9,809.65,7121.88,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
92361,9183,0-1229-000,School of Aging Studies,Doctor of Philosophy,21.551724,0.5,9,618.67,3301.2,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
99573,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
100889,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
107571,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
107574,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
111912,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112085,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112126,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112128,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112282,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112325,9184,0-1402-000,Accounting,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112356,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112357,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
112588,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114262,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114703,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114717,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114718,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114769,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114805,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114806,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114899,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
114968,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
115077,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
115322,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.551724,0.5,9,,,431.03,862.07,16810.34,Doctoral,14.3,11155,5655.34,1,50.70%,1
98005,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,21.551753,0.5,9,733.34,3301.2,431.04,862.07,16810.37,Doctoral,14.3,11155,5655.37,1,50.70%,1
98944,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,21.551753,0.5,9,624.34,3310.2,431.04,862.07,16810.37,Doctoral,14.3,11155,5655.37,1,50.70%,1
67664,9182,0-2107-000,Chemical & Biomedical Eng,Doctor of Philosophy,21.6,0.5,9,824.32,7121.88,432,864,16848,Doctoral,14.3,11155,5693,1,51.00%,1
46713,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
57465,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
58183,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
64715,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
69706,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
71576,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
71742,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,208.7,1582.64,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
72922,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,12,776.14,3777.3,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
73942,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
74668,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
76502,9181,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
77482,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
77718,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
78165,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,208.7,1582.64,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
78309,9181,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,1237.34,6602.4,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
78363,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,208.7,1582.64,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
78431,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,208.7,1582.64,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
78563,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
82756,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
82757,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,1407.35,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
83018,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
84149,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,166.26,733.6,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
84535,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
84787,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
85037,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
85253,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,208.7,1582.64,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
85356,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
86778,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
87761,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
87866,9181,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,166.26,733.6,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
90062,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
91568,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
92604,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
92652,9181,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
92653,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,,,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
92693,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
92781,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,803.65,7127.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
92901,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
96438,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
98495,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
98875,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
98935,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
99235,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,2,208.7,1582.64,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
99268,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
99348,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
99854,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
99979,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
100490,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
101522,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
101678,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
102287,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
102703,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
105486,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
105534,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
105550,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,618.67,3301.2,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
105600,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
106079,9183,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
106227,9184,0-1213-000,Chemistry,Doctor of Philosophy,21.634615,0.5,9,809.65,7121.88,432.69,865.38,16875,Doctoral,14.3,11155,5720,1,51.30%,1
